Precinct_Lon,Precinct_Lat,US_CONG,CO_SEN,CO_HSE,ARAP,COMM,Precinct,PRECINCT,HYPERLINK,created_us,created_da,last_edite,last_edi_1,Voter_Coun,Voter_Co_1,Shape_Leng,Shape_Area,VSPC_Name,Address,City,State,ZIP,VSPC_Lat,VSPC_Lon,Area_Lead,Precinct_Lead,Hand_Counter_1,Hand_Counter_2,Hand_Counter_3,Hand_Counter_4,Hand_Counter_5,Hand_Counter_6,Hand_Counter_7,Hand_Counter_8,Hand_Counter_9,Hand_Counter_10,VSPC_Rebalanced
-104.76186,39.61047391,6,27,61,3,0,6276103205,205,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_205.pdf,AC,2022/02/02,AC,2025/10/20,1203,2025/10/20,0.03738949309,0.00007392837,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7423611,39.60289854,6,27,61,3,0,6276103265,265,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_265.pdf,AC,2022/02/02,AC,2025/10/20,735,2025/10/20,0.06300001173,0.00013631456,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7578669,39.59982332,6,27,61,3,1,6276103267,267,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_267.pdf,AC,2022/02/02,AC,2025/10/20,1747,2025/10/20,0.1003032849,0.00023982011,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7813591,39.61973283,6,27,61,3,0,6276103276,276,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_276.pdf,AC,2022/02/02,AC,2025/10/20,323,2025/10/20,0.01888543316,0.00001884108,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7874171,39.62091545,6,27,61,3,0,6276103277,277,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_277.pdf,AC,2022/02/02,AC,2025/10/20,917,2025/10/20,0.03691899459,0.00005890043,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7775283,39.61611836,6,27,61,3,0,6276103279,279,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_279.pdf,AC,2022/02/02,AC,2025/10/20,963,2025/10/20,0.03373565351,0.00005777945,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7693012,39.61355181,6,27,61,3,0,6276103280,280,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_280.pdf,AC,2022/02/02,AC,2025/10/20,1238,2025/10/20,0.03268576493,0.00006043554,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7637352,39.60514119,6,27,61,3,0,6276103283,283,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_283.pdf,AC,2022/02/02,AC,2025/10/20,1048,2025/10/20,0.05395984072,0.00010752676,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7932361,39.62568743,6,27,61,3,0,6276103289,289,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_289.pdf,AC,2022/02/02,AC,2025/10/20,0,2025/10/20,0.01104871778,0.00000665509,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7678064,39.62040452,6,27,61,3,0,6276103308,308,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_308.pdf,AC,2022/02/02,AC,2025/10/20,1201,2025/10/20,0.0333500405,0.00006598167,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7772725,39.62220727,6,27,61,3,0,6276103309,309,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_309.pdf,AC,2022/02/02,AC,2025/10/20,682,2025/10/20,0.03292280194,0.00003553398,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7583569,39.63082487,6,27,61,3,0,6276103320,320,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_320.pdf,AC,2022/02/02,AC,2025/10/20,1837,2025/10/20,0.05002740506,0.00012677751,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.75854,39.61882968,6,27,61,3,0,6276103321,321,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_321.pdf,AC,2022/02/02,AC,2025/10/20,1340,2025/10/20,0.04078570469,0.00009677117,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7295265,39.58165575,6,27,61,3,0,6276103327,327,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_327.pdf,AC,2022/02/02,AC,2025/10/20,1280,2025/10/20,0.09017665027,0.00017057959,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7345949,39.59173791,6,27,61,3,0,6276103329,329,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_329.pdf,AC,2022/02/02,AC,2025/10/20,1388,2025/10/20,0.0828142259,0.00013863465,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7268636,39.59855226,6,27,61,3,0,6276103330,330,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_330.pdf,AC,2022/02/02,AC,2025/10/20,1970,2025/10/20,0.08696747247,0.00019572035,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7496695,39.61297596,6,27,61,3,0,6276103332,332,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_332.pdf,AC,2022/02/02,AC,2025/10/20,1104,2025/10/20,0.03648832373,0.00006610185,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7406408,39.60959594,6,27,61,3,1,6276103333,333,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_333.pdf,AC,2022/02/02,AC,2025/10/20,729,2025/10/20,0.03939750554,0.0000463881,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7430405,39.6213426,6,27,61,3,0,6276103338,338,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_338.pdf,AC,2022/02/02,AC,2025/10/20,1048,2025/10/20,0.0370720618,0.00005211044,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7484225,39.61901284,6,27,61,3,0,6276103339,339,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_339.pdf,AC,2022/02/02,AC,2025/10/20,1321,2025/10/20,0.0399670778,0.00006701256,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7359386,39.58846881,6,27,61,3,0,6276103379,379,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_379.pdf,AC,2022/02/02,AC,2025/10/20,1073,2025/10/20,0.05494998936,0.0000875366,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7600626,39.67857759,6,28,36,3,1,6283603311,311,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_311.pdf,AC,2022/02/02,AC,2025/10/20,1270,2025/10/20,0.03976861788,0.00009023896,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7697867,39.68009898,6,28,36,3,1,6283603322,322,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_322.pdf,AC,2022/02/02,AC,2025/10/20,628,2025/10/20,0.0240933621,0.00002285714,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7303099,39.64572257,6,28,36,3,1,6283603342,342,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_342.pdf,AC,2022/02/02,AC,2025/10/20,2028,2025/10/20,0.04756970268,0.00013465736,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7282114,39.66999417,6,28,36,3,0,6283603344,344,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_344.pdf,AC,2022/02/02,AC,2025/10/20,2231,2025/10/20,0.1762976454,0.00110246816,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7518035,39.66305179,6,28,36,3,0,6283603371,371,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_371.pdf,AC,2022/02/02,AC,2025/10/20,1061,2025/10/20,0.05666904246,0.00008613301,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7685868,39.68772293,6,28,36,3,0,6283603556,556,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_556.pdf,AC,2022/02/02,AC,2025/10/20,1607,2025/10/20,0.04305790553,0.00009503902,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7599862,39.69010157,6,28,36,3,0,6283603557,557,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_557.pdf,AC,2022/02/02,AC,2025/10/20,1840,2025/10/20,0.05856537103,0.00017622457,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7686639,39.67374069,6,28,40,3,1,6284003310,310,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_310.pdf,AC,2022/02/02,AC,2025/10/20,1093,2025/10/20,0.0319829131,0.00006068321,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7640574,39.66822782,6,28,40,3,0,6284003312,312,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_312.pdf,AC,2022/02/02,AC,2025/10/20,1898,2025/10/20,0.056559321,0.00009806324,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7687458,39.6605694,6,28,40,3,0,6284003313,313,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_313.pdf,AC,2022/02/02,AC,2025/10/20,1142,2025/10/20,0.03127594212,0.00006294056,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7642721,39.65767967,6,28,40,3,0,6284003314,314,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_314.pdf,AC,2022/02/02,AC,2025/10/20,908,2025/10/20,0.0536310659,0.0000842894,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7568904,39.65970951,6,28,40,3,0,6284003315,315,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_315.pdf,AC,2022/02/02,AC,2025/10/20,1674,2025/10/20,0.04733205797,0.00007273533,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7570023,39.67097154,6,28,40,3,1,6284003386,386,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_386.pdf,AC,2022/02/02,AC,2025/10/20,992,2025/10/20,0.0422777243,0.00004730118,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7530395,39.65084016,6,28,40,3,1,6284003389,389,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_389.pdf,AC,2022/02/02,AC,2025/10/20,108,2025/10/20,0.01077217313,0.000005688,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7693057,39.64434293,6,29,40,3,0,6294003301,301,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_301.pdf,AC,2022/02/02,AC,2025/10/20,1135,2025/10/20,0.04751396909,0.00008107657,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7616392,39.65105852,6,29,40,3,0,6294003316,316,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_316.pdf,AC,2022/02/02,AC,2025/10/20,857,2025/10/20,0.03145969813,0.0000431876,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7652062,39.64730043,6,29,40,3,0,6294003317,317,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_317.pdf,AC,2022/02/02,AC,2025/10/20,1100,2025/10/20,0.02819301366,0.00004261585,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7582379,39.64404327,6,29,40,3,0,6294003319,319,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_319.pdf,AC,2022/02/02,AC,2025/10/20,1930,2025/10/20,0.04785436749,0.00010377463,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.787749,39.64181267,6,29,40,3,0,6294003449,449,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_449.pdf,AC,2022/02/02,AC,2025/10/20,1169,2025/10/20,0.03039822332,0.00005219944,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7778304,39.64210987,6,29,40,3,0,6294003450,450,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_450.pdf,AC,2022/02/02,AC,2025/10/20,1162,2025/10/20,0.03961482224,0.00007657812,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7807057,39.67099577,6,29,40,3,1,6294003452,452,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_452.pdf,AC,2022/02/02,AC,2025/10/20,1909,2025/10/20,0.05500256084,0.00013545197,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7809556,39.66317916,6,29,40,3,0,6294003454,454,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_454.pdf,AC,2022/02/02,AC,2025/10/20,939,2025/10/20,0.03235823531,0.0000454127,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.77542,39.65991911,6,29,40,3,0,6294003455,455,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_455.pdf,AC,2022/02/02,AC,2025/10/20,1334,2025/10/20,0.04135698457,0.00008236641,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7873509,39.65643546,6,29,40,3,0,6294003456,456,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_456.pdf,AC,2022/02/02,AC,2025/10/20,856,2025/10/20,0.02908179655,0.00005139301,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7809194,39.65543836,6,29,40,3,0,6294003457,457,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_457.pdf,AC,2022/02/02,AC,2025/10/20,711,2025/10/20,0.02023900765,0.0000236165,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7866887,39.64971043,6,29,40,3,0,6294003458,458,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_458.pdf,AC,2022/02/02,AC,2025/10/20,1245,2025/10/20,0.04230007416,0.00006365314,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7782933,39.64869843,6,29,40,3,0,6294003459,459,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_459.pdf,AC,2022/02/02,AC,2025/10/20,1364,2025/10/20,0.04373731055,0.00008066265,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7771936,39.67892723,6,29,41,3,1,6294103473,473,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_473.pdf,AC,2022/02/02,AC,2025/10/20,1111,2025/10/20,0.02992635229,0.00005554188,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
